complaint_text,category,language,source
Our area has: Waste has become a problem due to missed recycling paper on the main road. Please resolve this problem as soon as possible.,garbage,english,NYC311_seed_controlled_augmentation
Residents are concerned about defective hardware close to the bus stop. Please resolve this problem as soon as possible.,roads,english,NYC311_seed_controlled_augmentation
There is missed collection near the hospital.,garbage,english,NYC311_seed_controlled_augmentation
The road has pothole near the hospital. Please take the necessary action.,roads,english,NYC311_seed_controlled_augmentation
"We have noticed unsafe chemical, abandoned close to the town centre. Please resolve this problem as soon as possible.",environment,english,NYC311_seed_controlled_augmentation
Residents are concerned about failed street repair near our house. Residents are requesting assistance.,roads,english,NYC311_seed_controlled_augmentation
The area needs cleaning because of missed collection close to the bus stop. Please arrange an inspection.,garbage,english,NYC311_seed_controlled_augmentation
We are experiencing: The area needs cleaning because of missed recycling paper near the school. This issue needs attention.,garbage,english,NYC311_seed_controlled_augmentation
"Please check: The area is affected by unsafe chemical, storage in the residential area.",environment,english,NYC311_seed_controlled_augmentation
Waste has become a problem due to improper disposal along the roadside. Please arrange an inspection.,garbage,english,NYC311_seed_controlled_augmentation
There is sewer or drain close to the town centre.,drainage,english,NYC311_seed_controlled_augmentation
We are experiencing: The road surface is affected by cave-in in our neighbourhood. Please arrange an inspection.,roads,english,NYC311_seed_controlled_augmentation
"People nearby have complained about unsafe chemical, abandoned near the junction. Residents are requesting assistance.",environment,english,NYC311_seed_controlled_augmentation
"We have noticed air: smoke, vehicular near the school. We would appreciate assistance with this issue.",environment,english,NYC311_seed_controlled_augmentation
I would like to report: Residents have complained about missed collection near the school. This is causing inconvenience to the public.,garbage,english,NYC311_seed_controlled_augmentation
Residents have reported: Drivers are having difficulty because of wear & tear near the school.,roads,english,NYC311_seed_controlled_augmentation
There is defective hardware near our house. We would appreciate assistance with this issue.,roads,english,NYC311_seed_controlled_augmentation
DAMP SPOT has affected the local water supply along the roadside. Please send the responsible team to inspect the area.,water_supply,english,NYC311_seed_controlled_augmentation
"We are experiencing: Our area is facing taste/odor, bitter/metallic near our house. This is causing inconvenience to the public.",water_supply,english,NYC311_seed_controlled_augmentation
Drivers are having difficulty because of cave-in close to the town centre.,roads,english,NYC311_seed_controlled_augmentation
There is broken curb near our house. We would appreciate assistance with this issue.,roads,english,NYC311_seed_controlled_augmentation
We are experiencing an electrical problem involving street light out in the residential area. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation
"We have noticed oil spill on street, small near the school. Residents are requesting assistance.",environment,english,NYC311_seed_controlled_augmentation
There is curb defect-metal protruding near the junction. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation
Chemical Spill/Release is affecting the surrounding environment close to the bus stop.,environment,english,NYC311_seed_controlled_augmentation
Residents have reported street light out in our neighbourhood. This is causing inconvenience to the public.,electricity,english,NYC311_seed_controlled_augmentation
Please inspect the electrical issue: power outage near the hospital. This is causing inconvenience to the public.,electricity,english,NYC311_seed_controlled_augmentation
"We are experiencing: Residents have reported taste/odor, chlorine near the public market. Please arrange an inspection.",water_supply,english,NYC311_seed_controlled_augmentation
"There appears to be: People nearby have complained about air: smoke, chimney or vent near the hospital. Please resolve this problem as soon as possible.",environment,english,NYC311_seed_controlled_augmentation
Residents are concerned about cave-in in our neighbourhood.,roads,english,NYC311_seed_controlled_augmentation
"Air: Smoke, Chimney or vent is affecting the surrounding environment near the hospital. Please send the responsible team to inspect the area.",environment,english,NYC311_seed_controlled_augmentation
The road surface is affected by broken curb near the junction.,roads,english,NYC311_seed_controlled_augmentation
There is: Please address receptacle violation close to the bus stop. Please investigate this issue.,garbage,english,NYC311_seed_controlled_augmentation
