complaint_text,category,language,source
The drainage system is affected by street flooding in the residential area.,drainage,english,NYC311_seed_controlled_augmentation_v2
The drain is causing problems because of sewer backup in the residential area.,drainage,english,NYC311_seed_controlled_augmentation_v2
Residents are reporting ponding on the main road. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation_v2
Ventilation is affecting the surrounding environment close to the bus stop.,environment,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of power outage near our house. The problem has been continuing for some time.,electricity,english,NYC311_seed_controlled_augmentation_v2
The road has cave-in near the school. We would appreciate assistance with this problem.,roads,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding chemical spill/release in the residential area. Please take the necessary action.,environment,english,NYC311_seed_controlled_augmentation_v2
Residents have reported dirty water near the junction. Residents are requesting assistance.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"There is rough, pitted or cracked roads near our house. This issue needs urgent attention.",roads,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to loose rubbish near the junction. Please take the necessary action.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please repair failed street repair near the hospital. We would appreciate assistance with this problem.,roads,english,NYC311_seed_controlled_augmentation_v2
"The area is affected by air: smoke, vehicular along the roadside. The problem has been continuing for some time.",environment,english,NYC311_seed_controlled_augmentation_v2
There is pothole close to the bus stop.,roads,english,NYC311_seed_controlled_augmentation_v2
People nearby have complained about air: other air problem near our house.,environment,english,NYC311_seed_controlled_augmentation_v2
"There is an environmental issue involving oil spill on street, small in the residential area.",environment,english,NYC311_seed_controlled_augmentation_v2
"The area is affected by air: odor/fumes, vehicle idling in the residential area. Please arrange an inspection.",environment,english,NYC311_seed_controlled_augmentation_v2
There is street light lamp dim in the residential area. The problem has been continuing for some time.,electricity,english,NYC311_seed_controlled_augmentation_v2
We are experiencing an electrical problem involving wiring near the junction. Please investigate this issue.,electricity,english,NYC311_seed_controlled_augmentation_v2
People in the area are experiencing damp spot close to the town centre. Please resolve this problem as soon as possible.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please address missed collection in our neighbourhood. Residents are requesting assistance.,garbage,english,NYC311_seed_controlled_augmentation_v2
"People nearby have complained about air: smoke, chimney or vent near the school.",environment,english,NYC311_seed_controlled_augmentation_v2
There is sewage leak along the roadside.,drainage,english,NYC311_seed_controlled_augmentation_v2
Residents are requesting action regarding missed collection near the school. Please investigate this issue.,garbage,english,NYC311_seed_controlled_augmentation_v2
There appears to be heavy flow in our neighbourhood.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"Please repair rough, pitted or cracked roads near the hospital. Please arrange an inspection.",roads,english,NYC311_seed_controlled_augmentation_v2
The water service is affected by unknown odor/taste in drinking water near the hospital. Please resolve this problem as soon as possible.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to improper disposal along the roadside. The problem has been continuing for some time.,garbage,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about failed street repair close to the bus stop.,roads,english,NYC311_seed_controlled_augmentation_v2
There is street light out near the hospital. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
Wastewater problems have occurred due to manhole overflow on the main road.,drainage,english,NYC311_seed_controlled_augmentation_v2
The road has cave-in on the main road. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation_v2
Please resolve the drainage issue involving sewage odor close to the town centre. The problem has been continuing for some time.,drainage,english,NYC311_seed_controlled_augmentation_v2
We are experiencing unknown odor/taste in drinking water close to the town centre. We would appreciate assistance with this problem.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There appears to be multiple street lights out in the residential area. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents have complained about dirty area/alleyway on the main road. Residents are requesting assistance.,garbage,english,NYC311_seed_controlled_augmentation_v2
The drain is causing problems because of sewer backup in our neighbourhood. We would appreciate assistance with this problem.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please inspect the electrical issue involving street light lamp dim in the residential area. Please arrange an inspection.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please inspect the environmental issue involving chemical odor near our house. This is causing inconvenience to the public.,environment,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about defective hardware near the public market. Please arrange an inspection.,roads,english,NYC311_seed_controlled_augmentation_v2
